@relation BILANCIAdataset400-weka.filters.unsupervised.attribute.NominalToString-Cfirst

@attribute descr string
@attribute Puzzle numeric
@attribute Adventure numeric
@attribute Action numeric
@attribute RPG numeric
@attribute Simulation numeric
@attribute Strategy numeric
@attribute Shooter numeric
@attribute Sports numeric
@attribute Racing numeric
@attribute Educational numeric
@attribute Fighting numeric
@attribute BoardGames numeric

@data
' peopl around world enjoy fun bingo welcom bingo bay play bingo game enjoy game bingo anytim anywher bingo bay play bingo game grand open today bingo bay play bingo game addict game men women age bingo bay play bingo game offici fan page enjoy daili rank view daili bingo score rank fantast graphic theme shout bingo enjoy color vari theme bingo bay offer compet facebook friend invit facebook friend compar peopl around world support bingo card experi new challeng bingo card game accept purchas item partial purchas item addit cost could occur limit consum right defens accord item type let enjoy superbox superbox offici websit superbox offici fan page superbox custom center mail help superbox ',0,0,0,0,0,0,0,0,0,0,0,1
' hear bingo caller play special lucki bingo card real time spin bonus wheel onlin bingo app adventur combin absolut skill fortun instal play today excit free fast pace bingo game click play bingo star play way game unlock amaz new episod cool background music take part star tourney compet friend rival around world win big enjoy lot spectacular bingo power help boost win one best real time multiplay bingo awesom featur take bingo game epic bingo win miss play bingo star bingo live mobil phone tablet play bingo onlin anytim anywher time hit bingo card featur tournament style play lot amaz episod collect amaz star tourney leaderboard daili power bingo ticket high qualiti graphic awesom booster help win back back tournament compet thousand peopl around globe real time multiplay live chat player free app updat thank play bingo star bingo live would love hear feedback pleas note bingo star bingo live free download play howev game item also purchas real money game intend adult audienc game offer real money gambl opportun win real money prize practic success social casino game impli futur success real money gambl support question contact tech support info playcus com privaci polici term servic ',0,0,0,0,0,0,0,0,0,0,0,1
' welcom blackout blitz brand new bingo style game win real world reward cash prize avail daub fast use fun boost take bingo world storm travel world play amaz exot place histor bingo game chanc lucki enough right card get bingo control blackout blitz everyon play see ball card take concentr speed strategi becom bingo master take key featur use special boost help get bingo count luck anymor game take minut play pick play whenev like travel new york pari hawaii power skillz earn real world reward cash prize avail beauti graphic effect practic bingo skill simpl one card play add card increas skill fun question game feel free contact contact bigrunstudio com question skillz platform pleas contact support skillz com ',0,0,0,0,0,0,0,0,0,0,0,1
' place stack block correct complet challeng fun addict gameplay hundr level intrigu challeng ',0,0,0,0,0,0,0,0,0,0,0,1
' play friend random oppon comput award win bundl includ backgammon checker row mancala tic tac toe tire click mani app differ board game want challeng kill time leisur time app must perfect ',0,0,0,0,0,0,0,0,0,0,0,1
' look number border game present collect board game iphon ipad mean play anytim game one broad game applic iphon ipad classic game fun spare time favorit board game one game collect collect number board game find classic game ludo word connect magic ball ten pot smash symmetri isto yatzi bubbl shooter backgammon domino board game featur game complet free game ideal play leisur time game exercis mind differ level difficulti age ludo ludo simpler form game pachisi origin ancient india ludo play player option play game comput friend word connect word connect excit puzzl game true word genius concentr find hidden word given letter connect anyway like catch word start easi word game becom challeng ten ten addict fun combin number puzzl slide puzzl block drop game block puzzl game dice pot smash pot smash puzzl one addict game like shoot broken pot smash sound pot smash real shoot game broke pot smash within timer use slingshot symmetri symmetri piec puzzl game requir visualis think move quest discov symmetri train brain improv visual spatial abil play symmetri isto isto game ashta chamma ludo board game involv counter piec move place pre mark surfac board accord set rule isto game ludo base pure strategi chanc mixtur two usual goal turn coin gold player aim achiev bubbl shooter bubbl shooter pop bubbl game amaz power beauti graphic best jewel diamond bubbl gem rubi candi fruit cube elimin game also best dash match crush rush blast diamond game one board game place love board game enjoy favourit game tri new one game need one app constant improv opinion contribut import question suggest game contact email info gamewithp com ',0,0,0,0,0,0,0,0,0,0,0,1
' new rule modifi chang way play boggl bonus dice allow score bigger point multipli quick stay place long time attack let race clock add time word word find give word search find ban letter make random letter unus brief period time watch bomb minefield roll adjac dice explod play boggl friend side side local game take skill onlin face oppon boggl support competit cooper play thank hasbro game channel access mission achiev reward share trophi rise leader board onlin communiti player video output offlin play enabl softwar subject licens playstat com softwarelicens onlin activ subject term servic user agreement www playstationnetwork com term servic one time licens fee play account design primari system system sign account boggl trademark hasbro use permiss hasbro right reserv licens hasbro ubisoft entertain ubisoft ubisoft logo trademark ubisoft entertain countri game softwar ubisoft entertain right reserv ',0,0,0,0,0,0,0,0,0,0,0,1
' play live video bingo keno game free boom bingo keno bring experi play bingo twist play friend anytim anywher download boom bingo keno boom bingo keno featur live video bingo keno live caller beat friend leaderboard win daili prize win huge jackpot number less varieti fun mini game chat player make friend around world connect facebook play differ devic bingo top bingo way huge win collect achiev becom leaderboard boom bingo communiti chat play player around world free receiv gift friend play mini game bingo doubl chanc win coloss jackpot select entertain mini game like scratch card pull tab slot money wheel rapid bingo dice play bingo keno cross platform play connect platform account play anytim anywher like www facebook com boomgamingcommun follow www twitter com boomgamingnew watch www youtub com user boomgamingvideo miss miss fun excit bingo game charact bingo bingo keno beach bingo get game platform intend adult audienc entertain purpos game offer real money gambl opportun win real money prize practic success social casino gambl impli futur success real money gambl ',0,0,0,0,0,0,0,0,0,0,0,1
' take seat boom casino card fli dice roll roulett wheel spin lucki number play anytim anywher free boom casino uniqu select exhilar casino game await win huge jackpot hit blackjack spin money wheel increas win get signup bonus play free today boom casino featur deal way top communiti leaderboard collect free daili spin win big boom buck everi day win big level receiv special badg achiev reward new casino addit everi month make friend around world connect facebook play differ devic wide select casino game mega hit money wheel blackjack tripl chanc high mani alway thrill entertain spectacular casino game roll way number one take friend becom number one casino champion daili leaderboard win big prize boom slot communiti receiv gift friend compet player around world leaderboard brag right play mini game play casino doubl chanc win coloss jackpot select entertain mini game like scratch card pull tab slot money wheel rapid bingo dice play boom slot cross platform play connect platform account play anytim anywher like www facebook com boomgamingcommun follow www twitter com boomgamingnew watch www youtub com user boomgamingvideo miss miss fun excit bingo game boom bingo bingo bingo keno boom slot get game platform intend adult audienc entertain purpos game offer real money gambl opportun win real money prize practic success social casino gambl impli futur success real money gambl ',0,0,0,0,0,0,0,0,0,0,0,1
' boom game bring best live caller bingo game channel choos includ boom bingo boom bingo beach bingo charact bingo dog bingo kid bingo boom bingo keno live caller bring bingo action real time singl account give access uniqu game offer ',0,0,0,0,0,0,0,0,0,0,0,1
' get feel high roll vega anytim anywher free boom minigam rapid bingo royal flush poker slot boom minigam limit watch reel wild pull tab flash win incred jackpot get signup bonus play free today boom slot featur ton fun excit mini game roll dice make way top communiti leaderboard collect free daili spin win big boom buck everi day win big level receiv special badg achiev reward make friend around world connect facebook play differ devic wide select minigam boom minigam keep entertain endless list theme slot game scratch card pull tab money wheel rapid bingo dice game progress jackpot take chanc roll dice win coloss jackpot worth thousand boom buck increas bet bigger win choos bronz silver gold platinum bet reap huge boom buck win roll way number one take friend becom number one mini game champion daili leaderboard win big prize boom slot communiti receiv gift make friend around world compet leaderboard brag right cross platform play connect platform account play anytim anywher like www facebook com boomgamingcommun follow www twitter com boomgamingnew watch www youtub com user boomgamingvideo miss miss fun excit bingo game charact bingo bingo keno beach bingo get game platform intend adult audienc entertain purpos game offer real money gambl opportun win real money prize practic success social casino gambl impli futur success real money gambl ',0,0,0,0,0,0,0,0,0,0,0,1
' get readi use poker face sit hotseat play anytim anywher free boom poker uniqu select action pack poker game await win huge jackpot hit blackjack show royal flush win thousand boom buck get signup bonus play free today boom poker featur bluff way top communiti leaderboard collect free daili spin win big boom buck everi day win big level receiv special badg achiev reward play select mini game watch chip stack eye new poker addit everi month make friend around world connect facebook play differ devic wide select poker game mega hit jackpot poker casino hold deuc wild mani alway thrill entertain sensat poker game bluff way number one take friend becom number one casino champion daili leaderboard win big prize boom slot communiti receiv gift friend compet player around world leaderboard brag right play mini game play casino doubl chanc win coloss jackpot select entertain mini game like scratch card pull tab slot money wheel rapid bingo dice play boom poker cross platform play connect platform account play anytim anywher like www facebook com boomgamingcommun follow www twitter com boomgamingnew watch www youtub com user boomgamingvideo miss miss fun excit bingo game boom bingo bingo bingo keno boom slot get game platform intend adult audienc entertain purpos game offer real money gambl opportun win real money prize practic success social casino gambl impli futur success real money gambl ',0,0,0,0,0,0,0,0,0,0,0,1
' get feel high roll vega anytim anywher free boom slot electrifi slot game await watch reel wild win huge jackpot get signup bonus play free today boom slot featur fun excit slot game spin way top communiti leaderboard collect free daili spin win big boom buck everi day win big level receiv special badg achiev reward new slot game addit everi month make friend around world connect facebook play differ devic wide select slot game mega hit fire joker grim muerto rich mani alway thrill entertain spectacular slot game spin way number one take friend becom number one slot champion daili leaderboard win big prize boom slot communiti receiv gift friend compet player around world leaderboard brag right play mini game spin slot doubl chanc win coloss jackpot select entertain mini game like scratch card pull tab slot money wheel rapid bingo dice play boom slot cross platform play connect platform account play anytim anywher like www facebook com boomgamingcommun follow www twitter com boomgamingnew watch www youtub com user boomgamingvideo miss miss fun excit bingo game charact bingo bingo keno beach bingo get game platform intend adult audienc entertain purpos game offer real money gambl opportun win real money prize practic success social casino gambl impli futur success real money gambl ',0,0,0,0,0,0,0,0,0,0,0,1
' welcom bounc ball classic gameplay creativ bounc ball simpl gameplay rule make bounc ball suitabl age two thing need know start play pay attent color contain attent time bounc ball need tri best collect ball color contain everi clear ball give extra time time ball clear point get collect ball want bounc ball want come get higher score limit time featur new gameplay simpl rule suitabl age color ball pleas enjoy bounc ball free download ',0,0,0,0,0,0,0,0,0,0,0,1
' think smart gut challeng big challeng wan tri break world record let come insid smart user world wait break record come rule ',0,0,0,0,0,0,0,0,0,0,0,1
' think learn brainix brain game teaser fun way learn challeng brain collect strateg game make feel rememb strateg inform train mind game design improv cognit abil reaction time think memori play brain game improv memori keep activ help delay incept alzheim diseas dementia regardless age experienc memori loss game help improv memori decreas cognit impair brain game adult kid design way stimul brain cell act reason perform solv sever challeng enabl think fast help improv cognit abil allow understand thing better way help increas concentr level enabl plan strateg differ thing independ brain muscl need regular exercis optimum health help brain train game easi keep mind healthi fit numer categori help sharpen brain focus think fast retent brain logic reflex game base experiment challeng neuropsycholog task cognit function brain respons control featur bodi therefor brain train game good idea increas focus brainix contain hundr brainteas boost overal activ brain want increas memori give consist challeng mind brain game kid adult involv mental exercis healthi way decreas risk mental health risk enjoy play brain game forget rate review ',0,0,0,0,0,0,0,0,0,0,0,1
' control ball avoid dead colour obstacl drag finger move ball touch colour obstacl easi play hard finish game far reach game featur free play endless gameplay simpl swipe control subscript price term upgrad premium membership unlock endless mode exclus charact remov week recur subscript day free trial price custom price countri may vari actual charg may convert local currenc depend countri resid payment charg itun account confirm purchas subscript automat renew unless auto renew turn least hour end current period account charg renew within hour prior end current period identifi cost renew subscript may manag user auto renew may turn user account set purchas unus portion free trial period offer forfeit user purchas subscript public applic link privaci polici link term use ',0,0,0,0,0,0,0,0,0,0,0,1
' brick breaker singl tap hyper casual game keep hook hour hold screen aim swipe ball brick break brick easili game featur unlimit level beauti color ball ',0,0,0,0,0,0,0,0,0,0,0,1
' rate american contract bridg leagu internet readi play onlin partner comput player around globe ipad readi play serious bridg iphon ipod ipad ibridgebaron base best sell comput bridg game bridg baron use bid play engin five world comput bridg championship save game exit load last game start new one billion deal tournament acbl cavendish abf duplic bridg contract rubber bridg save game exit load last game start new one play deal card face vocal bid hint explan play play other vocal play hint time choos static rotat dealer choos get best hand choos kind deal want play slam game trump part score deal ibb new featur onlin tabl stay host goe use latest bridg baron engin forc call play creat deal save block particular player join tabl vocal hint extra french german spanish card set improv buddi manag improv onlin play stabil bad network includ bid system standard american card major standard american yellow card precis two one acol majeur cinquiem forum system basic intermedi advanc option control number bid convent play flavor custom match knowledg skill choos bid convent adjust signal arrang bridg baron generic signal arrang custom use north south east west partnership custom convent card signal arrang click info button next name button good friend explain screen convent signal comput also play hint three level beginn intermedi advanc bid interpret take back claim time full review bridg baron play hand duplic mode play friend foe even side planet earth ',0,0,0,0,0,0,0,0,0,0,0,1
' bubbl bust blitz challeng bubbl shooter time master master base worldwid smash hit bubbl bust game seri million player whether make minut ace like sharp shooter fire crush everyth way total blast beat friend make top global leaderboard endless challeng ever chang bubbl shooter game key featur endless ever chang bubbl shoot fun challeng action pack addict gameplay global countri leaderboard ton uniqu bubbl obstacl breathtak graphic visual effect easi learn challeng master bubbl bust blitz complet free game play option app purchas avail roll sleev gameon time follow facebook develop publish gameon ',0,0,0,0,0,0,0,0,0,0,0,1
' bubbl shooter game take root taito popular arcad game bubbl bobbl new arcad game puzzl bobbl close base origin bubbl bobbl releas puzzl bobbl port window sinc game port numer platform give version tri tri recreat full experi game tini download packag aim tap screen launch next bubbl form cluster clear board fill move next level use menu top right corner button chang level check score forget check game section fun game ',0,0,0,0,0,0,0,0,0,0,0,1
' readi play popular card game challeng artifici intellig base mani differ statist calculus realli put test think best buraco player challeng facebook twitter friend random oppon multiplay match show real champion need login regist access multiplay leaderboard achiev main characterist buraco multiplay data connect match player singl player match player challeng artifici intellig base statist calculus realli put test leaderboard leaderboard dedic either singl player multiplay match achiev unlock stat track progress graphic develop support portrait landscap mode play comfort smartphon tablet game option choos play differ mode tournament still like game person set doubt need inform pleas hesit contact info whatwapp com follow alway date facebook www facebook com whatwapp twitter whatwapp plus plus googl com whatwapp ',0,0,0,0,0,0,0,0,0,0,0,1
' candi blast liter sweetest chain reaction puzzl game get start stop game kill pastri shoot direct start chain reaction everyon trap game start never abl stop addict puzzl game combin beauti art challeng level play level candi blast find correct place start chain crush one sweeti blast other make huge chain reaction compet friend top score skip level made collect star dodn collect enought star next packag see requir top level select addict game featur cool game base delici pastri super awesom graphic great sound effect music leaderboard achiev recommend diabet ',0,0,0,0,0,0,0,0,0,0,0,1
' capit free addict social word game play friend spell best word expand territori use strategi defend capit knock oppon compet facebook game center friend auto match find random oppon person look capit keep track win loss detail stat ',0,0,0,0,0,0,0,0,0,0,0,1
' simpl stun beauti idl game one kind tap collect unlock new card earn enough complet uniqu deck complet deck unlock secret mesmer hypnot pattern roll like wave ',0,0,0,0,0,0,0,0,0,0,0,1
' parti classic parti card game much crazier bigger better gameplay like uno crazi eight crazi card ever seen life wowza friend love play classic parti game download get blown away card parti featur play card parti onlin player across world unlock abl special card like dice bingo wizard new player mode frantic fun play facebook friend guest earn coin level fast card competit fun uniqu leagu unlock new way play free bonus coin everi day excel game graphic anim parti card game popular world probabl alreadi know win turn play card match top card centr tabl win must play card oppon win get special chicken dinner surpris card parti base classic parti game also design give total new fun experi gameplay like crazi eight surpris new excit card uniqu way play card clash also famili game like monopoli game life bingo six player uniqu card includ almighti wizard cast spell player megablock block everyon warp pipe take card anoth dimens arrow shoot anoth player arrow hand swap swap hand mani mani simpl color number card match game play player progress across leagu unlock new card everyon famili even grandpar kid enjoy game friend buddi everi leagu unlock differ leagu start four card other get eight leagu also time limit per game nobodi get rid card timer run game end coin prize award player least card left first player match card discard pile either number color player throw special card els must pick card deck play drawn great otherwis turn move next person winner first one card left tip trick rememb play card timer run play smart choos pickup card instead play card turn forc oppon pickup card also lead victori get coin monopoli unlock new card also soon abl creat room friend classic game uno race get rid card use crazi card oppon think ideal card game bingo say goodby spider solitair uno bingo monopoli say hello card parti download parti card game phone tablet today endless hour fun hope feel card parti much better competit wait download card parti pleas rate give feedback card parti help improv game feedback bombayplay com ',0,0,0,0,0,0,0,0,0,0,0,1
' card thief solitair style stealth game play deck card german develop award best game design german game award best mobil game card thief move deck card stealthi thief sneak shadow extinguish torch pickpocket guard steal valuabl treasur without get caught card thief offici follow tinytouchtal excel dungeon crawler card crawl attempt condens classic stealth genr solitair style card game game offer access core gameplay deep layer tactic plan various risk reward mechan top differ heist test skill various enemi trap type success complet heist unlock upgrad equip card uniqu abil improv highscor featur solitair style gameplay heist differ enemi obstacl type unlock abl upgrad equip card hire thiev uniqu gameplay rule mini deck build daili heist global highscor deep tactic plan fan stealth genr min playtim per game visit www tinytouchtal com www card thief com ',0,0,0,0,0,0,0,0,0,0,0,1
' play along free celebr name game board game app enhanc board game experi home get countdown sound effect hit show experi game like favourit celebr celebr name game board game app featur second countdown timer second countdown timer show sound effect host intro sharpen skill watch celebr name game weeknight channel fremantlemedia australia pti ltd ',0,0,0,0,0,0,0,0,0,0,0,1
' crazi stone popular known engin base mont carlo evalu techniqu combin tree search achiev kgs rate optim particular version iphon strength beginn level around champion applic beginn expert also provid engin server game mode play ticket requir mode play game latest deep learn version crazi stone instal comput server therefor enjoy onlin game strong comput program medal challeng mode champion game mode normal game medal challeng medal challeng differ level play set combin com level handicap board size win medal defeat comput specifi condit challeng collect medal engin server game play ticket requir game level play board size want play one stongest comput program pleas enjoy onlin game server engin crazi stone made huge step forward combin deep neural network mont carlo tree search new program score win rate previous version upgrad engin server latest version play game crazi stone achiev kgs rate provid core engin server game friend input method option input method zoom cursor touch help game record featur view full game histori game record restart game select move help review game various game record featur practic improv featur human comput human human share singl devic type board size handicap game variabl option komi hint suggest instant undo avail even comput think automat territori calcul suspend start game save load game record send game record sgf file mail automat manual replay game record byoyomi time limit set human atari warn highlight last move com resign featur medal challeng mode featur relat game record hint avail also undo limit recent move made consecut undo made subscript detail month subscript unlimit engin server game month custom charg per month itun account free trial period day subscript renew automat unless cancel hour end current period account charg renew within hour prior end current period identifi cost renew turn auto renew subscript pleas touch confirm subscript button abl cancel subscript itun account set also abl confirm subscript devic follow step list set itun appl store appl subscript cancel subscript abl play engin server game current subscript period expir abl cancel current subscript activ period unus portion free trial period offer forfeit user purchas subscript public privaci polici term use ',0,0,0,0,0,0,0,0,0,0,0,1
' play live video bingo game free favorit charact time draw back theatr curtain charact bingo get experi play bingo friend anytim anywher download charact bingo today charact bingo featur huge select popular amus downright unusu charact call bingo live video fun interact mini game brand new caller season period play chat game like trivia free chat player make friend around world connect facebook play differ devic bingo top bingo way huge win collect achiev becom leaderboard real caller play favourit bingo pattern fun theatric caller boom bingo communiti chat play player around world free receiv gift friend play mini game bingo doubl chanc win coloss jackpot select entertain mini game like scratch card pull tab slot money wheel rapid bingo dice play charact bingo play game chat play trivia free chat win boom buck cross platform play connect platform account play like www facebook com boomgamingcommun follow www twitter com boomgamingnew watch www youtub com user boomgamingvideo miss miss fun excit bingo game boom bingo dog bingo bingo keno beach bingo get game platform intend adult audienc entertain purpos game offer real money gambl opportun win real money prize practic success social casino gambl impli futur success real money gambl ',0,0,0,0,0,0,0,0,0,0,0,1
' get use tip trick dead rise lot work offlin legal notic disclaim guid unoffici version endors affili creator video game licensor applic compli copyright law guidelin fair use charact name place aspect video game describ within applic trademark respect owner applic copi portion game contain screenshot game origin text descript feel direct copyright trademark violat follow within fair use guidelin pleas contact direct discuss ',0,0,0,0,0,0,0,0,0,0,0,1
' get use tip trick killer instinc lot work offlin legal notic disclaim guid unoffici version endors affili creator video game licensor applic compli copyright law guidelin fair use charact name place aspect video game describ within applic trademark respect owner applic copi portion game contain screenshot game origin text descript feel direct copyright trademark violat follow within fair use guidelin pleas contact direct discuss ',0,0,0,0,0,0,0,0,0,0,0,1
' get use tip trick left dead lot work offlin legal notic disclaim guid unoffici version endors affili creator video game licensor applic compli copyright law guidelin fair use charact name place aspect video game describ within applic trademark respect owner applic copi portion game contain screenshot game origin text descript feel direct copyright trademark violat follow within fair use guidelin pleas contact direct discuss ',0,0,0,0,0,0,0,0,0,0,0,1
' get use tip trick mafia iii lot work offlin legal notic disclaim guid unoffici version endors affili creator video game licensor applic compli copyright law guidelin fair use charact name place aspect video game describ within applic trademark respect owner applic copi portion game contain screenshot game origin text descript feel direct copyright trademark violat follow within fair use guidelin pleas contact direct discuss ',0,0,0,0,0,0,0,0,0,0,0,1
' version includ preview book game kid love memori match jigsaw puzzl like book purchas within app cinderella amaz storybook multilingu illustr edith pez salazar edetsu text narrat kid love featur automat navig narrat make simpl use simpl stori littl one easi read english spanish french portugues italian german chines russian languag support narrat nativ speaker languag illustr charact especi littl one fun challeng memori match game increas children brain activ jigsaw puzzl game even fun mention amaz imag enjoy ',0,0,0,0,0,0,0,0,0,0,0,1
' classic solitair play comput play phone see classic element new featur time remind design help user manag time game know fun get addict get brain exercis dive new mobil solitair beauti background choic featur multipl languag choic choos whether one three card drawn deck time choos play left hand right hand multipl choic background card differ face style click draw function click one card automat move right place hint guid move next auto save incomplet game unlimit undo time addit point game auto renew remov subscript subscript servic remov subscript price one month usd local equival currenc three month usd year usd subscript payment confirm payment find record itun account subscript cancel set itun store app store appl view appl account set subscript cancel subscript hour end previous subscript term use privaci polici ',0,0,0,0,0,0,0,0,0,0,0,1
' despit retina resolut graphic classic spider solitair optim devic speed batteri use troubl game win deal option creat hand guarante win solut use hint help finish think world best classic spider solitair score app store appl game center enabl compet via game center leaderboard fairway watch patienc speed stack player addict easi game play comput year goe wherev download classic spider solitair today theme new card pack card back heart spade chang way game look featur theme skin pack win deal daili challeng live game center leaderboard custom card theme background achiev unlock game save leav app unlimit undo stack auto complet option competit score statist taptic feedback incred high definit graphic best batteri life check best classic spider solitair imessag sticker chat messag send sticker open messag app tap app button look like app store icon select classic spider solitair icon view pick klondik sticker pack latest info cardgam check websit ',0,0,0,0,0,0,0,0,0,0,0,1
' look relax want give brain much need logic workout whatev case sudoku pen physic sudokus play sudoku free anywher like choos level difficulti rang one feel like quick walk park way difficult mental marathon give brain real run money hint note take auto check duplic highlight either complet challeng without help would pencil piec paper use help like ',0,0,0,0,0,0,0,0,0,0,0,1
' throw away pad pencil clu pro make clue champion clu pro transform messi note crisp tabl show card glanc hold hold suggest seen likelihood card envelop enter detail turn want give oppon chanc clu beyond smart scorecard enabl automat deduct app cross refer turn game locat card way beyond human could achiev clu pro work edit clue box support classic new discov secret edit mani see edit list use card set edit featur creat edit like store cloud other use feedback provid much appreci futur updat follow twitter latest promot news updat markbridgesapp instruct game setup enter name name oppon order sit start player left select want game automat locat card select use featur record turn game app cross refer locat card player respons deduc card must shown sure oppon mind win leav switch tell enter name player game given option select edit game play see edit list creat new edit edit creat store cloud player use select card set enter card dealt enter everi card hold press finish play game main screen list item elimin item shown blue item held green solv item shown red underneath item name see addit inform hold card suggest card seen card also see stat indic like card final item percentag progress bar card elimin item need make suggest enter suggest oppon make app automat elimin card shown select game locat card enter anoth player suggest card shown known two card suggest elsewher held player game automat elimin enter suggest pick item tabl press suggest button ask player left show card press card shown move onto next player show card select card wheel press card shown enter oppon suggest thing except select suggest next screen select player make suggest manual enter player hold hold particular card swipe cell left press elimin unelimin button app tell card locat deduc categori solv undo last move make mistak press menu button select undo ',0,0,0,0,0,0,0,0,0,0,0,1
' smooth exquisit game experi comfort play perfect combin tradit innov allow experi ultim pleasur hearti relax reliev stress game simpl live rich content rule simpl suitabl age leisur relax challeng ',0,0,0,0,0,0,0,0,0,0,0,1
' color fantast color game also help anti stress color offer wonder artwork beauti girl cute anim fairi tale butterfli bird mandala unicorn ocean architectur food choos favorit artwork start color number featur color number everywher pencil paper need various categori editor chois fantasi world fairi tale beauti anim unicorn share friend anti stress relax color number use hint finish artwork download make life color auto renew subscript color payment charg itun account confirm purchas subscript automat renew unless auto renew turn least hour end current period account charg renew within hour prior end current period identifi cost renew subscript may manag user auto renew may turn user account set purchas unus portion free trial period offer forfeit user purchas subscript public applic follow subscript plan avail price may vari depend locat week subscript month subscript year subscript day free trial subscript color artwork hint avail without term use privaci polici question contact wismartlead gmail com ',0,0,0,0,0,0,0,0,0,0,0,1
' color twin endless yet odd addict game concept behind game drag drop one circl onto anoth color seem easi right tri feel tough challeng match colour easi learn hard master challeng friend game center fun get readi toughest colour match game ever featur random theme game center integr awesom gameplay music better sound effect ador fun thought design social share score problem suggest would love hear reach support contact digitalhol ',0,0,0,0,0,0,0,0,0,0,0,1
' feel stress bore need color book lead find simpl relax joy color artwork like fashion girl flower cute anim modern illustr uniqu stori book let reliv classic movi titan edward scissorhand waterloo bridg key featur easi color anywher take color book pocket artwork gratifi tast girl anim mandala special textur gradient color special textur materi share friend show work art daili updat new imag everyday let creat love paint color book color number anywher auto renew subscript color book payment charg itun account confirm purchas subscript automat renew unless auto renew turn least hour end current period account charg renew within hour prior end current period identifi cost renew subscript may manag user auto renew may turn user account set purchas unus portion free trial period offer forfeit user purchas subscript public applic follow subscript plan avail price may vari depend locat week subscript month subscript year subscript day free trial subscript color artwork hint avail without term use privaci polici question contact lightwoodlimit gmail com ',0,0,0,0,0,0,0,0,0,0,0,1
' final jump battl new pvp game design strateg color war first kind object well color tile coars spend best round color tile attack enemi unit player round win color war featur varieti social aspect guild battl everyday est player clan option join clan battl complet top end week top guild rank receiv reward battl add friend play privat game trade card even messag creat group chat invit friend upload favorit pictur chat custom custom complet gamer card way want choos favorit tile color custom color play game custom chat bubbl color messag game chat choos favorit profil pictur border show world set playabl deck way unlock new unit chang motto let know think game featur game chat rank system show skill gem multipli multipl game row increas multipli spectat friend request privat match view leaderboard view top player daili week month time customiz tile color attack explos color store two currenc use gem rubi use gem unlock new card rubi earn dismantl extra card use rubi custom motto border profil pictur tile color even chat bubbl varieti unit differ type unit choos type tyrant tactician sage mercenari hunter barricad rogu magician guardian artilleri uniqu tile pattern differ rariti unit common rare limit one kind player collect featur redeem special code special event dismantl extra card may longer need chat filter prevent use mean hurt inappropri messag chat chang chat member name pin chat top list chat turn disturb chat prevent annoy achiev daili week challeng complet complet challeng earn gem rubi daili spin extra gem rubi game support differ languag ',0,0,0,0,0,0,0,0,0,0,0,1
' coup popular game decept manipul iphon ipad play friend oppon around world onlin multiplay gameplay practic oppon bluff steal manipul oppon new art featur gorgeous new anim card card pack includ coup resist version mani play game player worldwid invit friend play rank match random oppon increas rank earn achiev badg win greet taunt negoti oppon custom chat system faith adapt one best board game play friend creat privat game friend anytim match support player add friend friend list invit direct import contact use facebook game center favorit player met rank match rank match think got take take best coup player creat multipl rank room match oppon world wager small amount reput room newbi risk play best achiev badg complet achiev increas rank unlock new badg display player profil achiev badg futur updat thank play coup ',0,0,0,0,0,0,0,0,0,0,0,1
' mobil game version persona pachinko pachinko machin ',0,0,0,0,0,0,0,0,0,0,0,1
' cribbag blitz mix solitair cribbag perfect way practic cribbag skill train brain pass time play real peopl free switch cash game readi compet win play play one deck card score mani point count everi hand crib toward score peg point uniqu head format get count everi score move care count miss anyth score muggin penalti multiplay solitair game play head head player larg multiplay tournament player solv deck player finish point win challeng peopl around world skillz competit platform complet leaderboard trophi cash virtual currenc prize amaz loyalti program reward play cash tournament avail world cash tournament enabl follow state live cash enabl region still play free question feel free reach info tetherstudio com question skillz system cash tournament pleas contact support skillz com ',0,0,0,0,0,0,0,0,0,0,0,1
' play fantast cruel solitair premium delux edit game featur differ variant leaderboard enhanc experi custom card set differ combin front back choos mani solitair strategi word action game app store ',0,0,0,0,0,0,0,0,0,0,0,1
' play tap screen jump doubl tap doubl jump save obstacl collect diamond diamond use unlock new charact far enjoy ',0,0,0,0,0,0,0,0,0,0,0,1
' ever want polic offic well chang fun new race game get join polic forc get work way break gang smuggler number mission includ chase car wait ambush arrest suspect great fun game includ tutori teach exact ',0,0,1,0,0,0,0,0,1,0,0,0
' buri competit ride like pro discov secret jump combin within track master physic motocross high speed race adventur supercross new offroad race experi creativ team brought popular hit motocross mad atv offroad furi unleash rhythm base race game easi pick play ever increas challeng keep zone hour blitz way care craft doubl tripl treacher whoop custom track design motocross champion stephan roncada believ play palm hand supercross featur liquid color graphic fulli interact physic surround sound authent engin record particl effect project shadow light share game friend creat five independ profil iphon ipod touch see trailer www xlgame com supercross key featur supercross freestyl track design motocross champion stephan roncada mode play time trial practic race ride bike select appear hundr differ bike rider combin automat adjust number oppon optim perform devic camera view includ first person handl bar select preset control scheme respons tilt steer interfac tunabl sensit adjust level difficulti statist track web base communiti rank comprehens game help check race offroad ricki carmichael motocross matchup ',0,0,0,0,0,0,0,1,1,0,0,0
